Order ID,Customer ID,Product ID,Quantity,Total Price
11791,C128,P17,2,878.23
11792,C224,P16,8,3564.37
11793,C209,P16,8,2707.94
11794,C370,P14,2,659.55
11795,C115,P07,6,2551.49
11796,C209,P11,5,2072.62
11797,C014,P01,3,1368.13
11798,C009,P11,5,1605.49
11799,C040,P04,5,2435.29
11800,C450,P07,5,2492.29
11801,C237,P15,3,439.85
11802,C281,P18,3,1319.45
11803,C359,P12,4,1199.72
11804,C201,P17,7,1785.19
11805,C246,P01,2,690.46
11806,C278,P11,4,489.54
11807,C235,P01,4,1210.34
11808,C494,P15,1,448.36
11809,C004,P10,8,1483.08
11810,C154,P07,1,270.56
11811,C442,P02,8,3806.34
11812,C029,P10,7,1899.98
11813,C109,P04,9,2190.12
11814,C098,P12,8,2209.72
11815,C215,P19,5,1538.91
11816,C293,P11,8,2822.37
11817,C075,P08,3,1260.83
11818,C326,P18,7,1965.89
11819,C146,P11,4,1707.97
11820,C128,P11,5,1567.44
11821,C341,P13,9,2118.53
11822,C042,P03,7,2542.26
11823,C356,P12,4,1548.36
11824,C041,P03,6,1939.32
11825,C422,P10,7,858.52
11826,C034,P17,9,1511.58
11827,C017,P02,4,856.48
11828,C165,P17,3,639.15
11829,C153,P16,8,2954.95
11830,C486,P02,1,107.34
11831,C378,P20,9,3620.45
11832,C076,P06,1,206.14
11833,C087,P10,2,448.02
11834,C117,P10,8,2489.31
11835,C362,P08,9,1677.33
11836,C342,P01,7,3176.52
11837,C469,P13,3,402.44
11838,C027,P09,7,1944.27
11839,C313,P10,6,2638.61
11840,C287,P15,2,692.68
11841,C134,P05,3,650.8
11842,C219,P16,5,1341.52
11843,C168,P13,4,1530.71
11844,C098,P20,2,978.61
11845,C268,P18,4,1829.02
11846,C237,P11,8,1895.78
11847,C309,P09,5,2496.4
11848,C455,P16,5,507.01
11849,C394,P02,3,333.16
11850,C173,P02,8,3436.29
11851,C401,P12,6,1078.71
11852,C410,P08,2,248.62
11853,C469,P09,2,389.72
11854,C476,P12,9,2433.96
11855,C190,P09,7,2745.59
11856,C122,P10,9,3147.61
11857,C046,P02,6,1170.29
11858,C064,P16,5,1506.54
11859,C130,P20,1,470.49
11860,C310,P07,6,2556.02
11861,C363,P02,6,1375.66
11862,C193,P01,3,1478.72
11863,C307,P19,3,1150.34
11864,C181,P04,3,374.94
11865,C292,P02,3,342.19
11866,C371,P14,7,1171.54
11867,C282,P02,2,782.28
11868,C029,P15,2,346.99
11869,C149,P12,3,913.78
11870,C267,P05,7,961.13
11871,C296,P20,3,1405.06
11872,C011,P07,7,1663.09
11873,C164,P10,9,4169.28
11874,C113,P14,4,1911.8
11875,C187,P14,7,717.16
11876,C295,P05,9,2570.89
11877,C232,P18,8,878.9
11878,C227,P14,8,3707.82
11879,C310,P02,9,2766.27
11880,C098,P12,5,649.89
11881,C055,P06,5,720.55
11882,C111,P04,3,760.21
11883,C152,P13,5,2380.47
11884,C246,P04,8,3017.31
11885,C406,P14,5,2235.24
11886,C069,P16,4,986.33
11887,C312,P04,8,938.28
11888,C289,P01,7,3428.09
11889,C250,P13,6,641.22
11890,C036,P04,5,2395.3
11891,C239,P20,5,1237.35
11892,C148,P18,2,208.07
11893,C467,P06,4,1502.65
11894,C227,P03,8,3937.73
11895,C244,P13,8,3890.0
11896,C491,P16,1,164.37
11897,C337,P05,2,345.0
11898,C446,P04,5,1631.08
11899,C365,P08,9,3194.3
11900,C491,P19,7,2770.37
11901,C482,P14,5,862.1
11902,C201,P07,1,483.6
11903,C154,P14,6,2132.97
11904,C450,P06,8,3510.55
11905,C073,P12,7,2212.18
11906,C201,P16,2,531.42
11907,C296,P17,5,2454.37
11908,C017,P13,4,1331.39
11909,C129,P14,9,4020.74
11910,C217,P07,1,481.32
11911,C061,P14,6,2220.85
11912,C427,P15,3,958.73
11913,C104,P12,9,912.64
11914,C042,P17,5,580.04
11915,C025,P09,6,1082.04
11916,C039,P15,9,1569.63
11917,C291,P12,9,1817.13
11918,C131,P02,8,1775.79
11919,C498,P05,9,2196.24
11920,C229,P13,4,1072.86
11921,C108,P20,6,837.28
11922,C172,P08,5,584.72
11923,C435,P14,5,1847.89
11924,C478,P15,4,1259.74
11925,C102,P11,2,555.32
11926,C354,P01,6,2122.66
11927,C012,P03,9,3879.65
11928,C275,P17,1,271.08
11929,C101,P19,7,2495.13
11930,C044,P14,6,2888.57
11931,C443,P08,3,1307.55
11932,C305,P13,1,270.4
11933,C445,P20,4,1431.55
11934,C017,P03,9,1537.46
11935,C330,P05,2,648.42
11936,C057,P09,3,1477.59
11937,C311,P06,2,614.65
11938,C497,P02,2,942.11
11939,C303,P13,8,2103.47
11940,C012,P05,3,1498.61
11941,C318,P08,7,2321.82
11942,C080,P01,8,935.26
11943,C216,P20,3,1004.11
11944,C339,P12,2,419.66
11945,C264,P11,8,903.94
11946,C479,P07,3,1285.02
11947,C149,P15,7,1472.04
11948,C081,P11,1,418.62
11949,C215,P16,6,1291.72
11950,C485,P03,9,1599.57
11951,C374,P20,3,1468.72
11952,C464,P14,7,1712.61
11953,C198,P03,6,2043.3
11954,C200,P01,8,2751.94
11955,C025,P15,3,972.57
11956,C466,P01,3,1397.63
11957,C089,P17,4,1479.11
11958,C268,P02,3,784.48
11959,C143,P20,9,4004.57
11960,C059,P06,4,689.7
11961,C410,P08,6,1906.17
11962,C489,P16,8,3841.76
11963,C365,P19,8,2801.27
11964,C026,P01,5,2133.94
11965,C047,P03,5,1807.12
11966,C288,P03,6,2614.49
11967,C266,P05,7,3344.57
11968,C016,P12,7,1464.18
11969,C199,P12,4,671.46
11970,C401,P20,6,1761.58
11971,C407,P13,7,2665.21
11972,C282,P20,5,954.38
11973,C469,P09,5,508.2
11974,C086,P07,2,474.35
11975,C250,P04,7,3412.81
11976,C391,P19,6,2267.92
11977,C270,P19,1,260.53
11978,C335,P06,4,708.12
11979,C117,P13,3,727.31
11980,C007,P11,3,503.81
11981,C137,P13,7,997.66
11982,C371,P13,4,1850.79
11983,C176,P20,8,3992.48
11984,C328,P15,9,1490.81
11985,C498,P13,3,365.43
11986,C315,P11,5,1159.46
11987,C215,P19,4,1138.65
11988,C477,P08,6,1091.57
11989,C082,P20,4,882.28
11990,C223,P08,8,1442.79
11991,C478,P10,3,1229.11
11992,C372,P16,5,1925.16
11993,C423,P19,1,353.98
11994,C483,P11,6,1529.32
11995,C402,P13,5,2318.08
11996,C443,P09,8,3902.5
11997,C490,P20,9,1525.1
11998,C103,P19,8,1513.64
11999,C273,P16,8,2482.02
12000,C014,P07,3,409.5
12001,C159,P19,4,1098.32
12002,C152,P12,4,1330.87
12003,C483,P15,5,1544.15
12004,C108,P14,9,2091.27
12005,C188,P11,9,2852.8
12006,C301,P10,1,483.52
12007,C098,P11,8,1459.26
12008,C131,P06,1,361.93
12009,C293,P02,2,234.72
12010,C171,P11,7,885.97
12011,C424,P19,8,2565.85
12012,C474,P06,1,141.98
12013,C183,P14,3,326.82
12014,C471,P20,7,1180.24
12015,C364,P06,9,2933.46
12016,C039,P17,8,3050.69
12017,C015,P10,8,1447.93
12018,C376,P01,9,3305.73
12019,C497,P03,3,518.97
12020,C004,P08,8,2763.06
12021,C349,P08,1,264.78
12022,C470,P20,8,2892.16
12023,C409,P15,7,3486.15
12024,C397,P07,8,3801.01
12025,C210,P11,1,101.71
12026,C161,P07,6,2725.05
12027,C016,P04,7,886.17
12028,C493,P12,5,2406.09
12029,C426,P06,5,1063.65
12030,C108,P14,7,1769.7
12031,C382,P12,3,409.97
12032,C450,P11,6,869.45
12033,C311,P19,7,2734.87
12034,C227,P05,1,477.73
12035,C170,P14,2,688.6
12036,C034,P16,4,1545.36
12037,C414,P13,8,3238.3
12038,C251,P20,6,1230.75
12039,C247,P04,1,118.09
12040,C269,P11,5,503.75
12041,C141,P17,7,1681.82
12042,C274,P07,6,1179.51
12043,C416,P14,9,1124.34
12044,C096,P11,8,1374.49
12045,C227,P09,4,599.2
12046,C379,P13,5,2329.76
12047,C039,P18,7,1092.75
12048,C302,P11,8,2520.48
12049,C500,P15,5,1686.21
12050,C029,P19,9,2856.56
12051,C446,P01,4,558.49
12052,C497,P04,4,910.08
12053,C477,P14,8,964.07
12054,C318,P14,1,258.27
12055,C245,P03,8,1403.52
12056,C236,P17,5,1623.27
12057,C185,P03,1,377.12
12058,C272,P16,4,1251.39
12059,C440,P14,2,547.39
12060,C236,P20,4,1019.73
12061,C239,P13,8,3493.41
12062,C377,P15,5,938.74
12063,C266,P14,1,393.69
12064,C414,P19,7,2820.95
12065,C409,P06,1,267.68
12066,C359,P10,9,1970.28
12067,C340,P15,3,864.65
12068,C389,P20,3,411.86
12069,C065,P06,6,710.23
12070,C478,P10,6,867.85
12071,C177,P07,6,1049.15
12072,C003,P17,1,301.67
12073,C429,P18,5,2198.27
12074,C142,P17,6,1165.54
12075,C376,P09,8,3792.52
12076,C158,P10,1,481.96
12077,C498,P10,5,2417.81
12078,C324,P07,3,1305.08
12079,C146,P16,2,491.06
12080,C446,P18,8,1032.59
12081,C293,P06,7,2292.69
12082,C153,P20,7,2264.31
12083,C432,P01,5,2199.95
12084,C193,P01,9,4485.57
12085,C437,P12,5,1516.31
12086,C494,P02,2,476.16
12087,C463,P04,3,523.08
12088,C073,P17,4,407.68
12089,C399,P04,5,1518.23
12090,C305,P11,3,966.62
12091,C377,P04,7,3009.83
12092,C344,P01,5,1509.15
12093,C452,P07,5,2332.94
12094,C140,P18,6,2107.4
12095,C187,P09,7,3052.94
12096,C293,P03,8,1274.57
12097,C061,P08,9,3979.21
12098,C485,P19,4,1480.23
12099,C427,P04,5,840.47
12100,C380,P18,5,879.53
12101,C198,P20,8,3764.8
12102,C295,P11,9,1015.98
12103,C440,P14,7,1995.1
12104,C319,P18,5,1126.95
12105,C302,P16,3,1098.09
12106,C344,P03,1,435.85
12107,C011,P15,9,2197.36
12108,C062,P04,5,1353.8
12109,C333,P05,9,4434.9
12110,C226,P17,4,1654.27
12111,C153,P07,5,2294.41
12112,C199,P16,4,1102.02
12113,C052,P14,2,387.26
12114,C260,P16,1,264.75
12115,C059,P07,8,3091.49
12116,C072,P09,4,575.09
12117,C148,P04,5,1040.94
12118,C349,P11,6,711.93
12119,C063,P02,8,2183.51
12120,C310,P12,8,3447.83
12121,C373,P12,7,769.06
12122,C243,P04,4,1480.52
12123,C493,P18,6,2837.99
12124,C366,P07,4,779.08
12125,C330,P01,7,2642.18
12126,C107,P13,1,490.04
12127,C226,P06,5,2424.56
12128,C313,P06,4,775.89
12129,C218,P12,7,980.93
12130,C425,P08,9,1433.82
12131,C241,P19,5,1904.07
12132,C259,P05,4,1561.21
12133,C376,P18,9,3327.25
12134,C262,P05,5,1172.16
12135,C005,P10,9,1511.2
12136,C261,P01,8,2658.44
12137,C054,P10,4,1173.89
12138,C047,P05,7,2740.74
12139,C215,P12,5,1382.72
12140,C177,P07,4,941.82
12141,C009,P09,5,1086.96
12142,C099,P12,5,922.94
12143,C020,P01,9,1856.69
12144,C378,P11,9,1241.39
12145,C241,P15,6,1432.46
12146,C061,P02,4,458.51
12147,C379,P20,2,349.13
12148,C490,P07,3,1196.12
12149,C419,P12,2,460.38
12150,C178,P18,5,1836.47
12151,C338,P03,6,2320.52
12152,C062,P07,5,1662.37
12153,C145,P11,2,966.96
12154,C216,P18,5,542.88
12155,C003,P12,9,3559.15
12156,C160,P06,4,1934.06
12157,C227,P05,2,889.82
12158,C486,P01,3,501.47
12159,C269,P12,3,692.18
12160,C120,P11,9,1520.83
12161,C381,P04,4,1362.09
12162,C495,P18,1,384.88
12163,C089,P04,1,226.83
12164,C329,P17,7,2210.62
12165,C068,P02,7,2634.58
12166,C398,P02,2,537.07
12167,C357,P12,9,3974.46
12168,C098,P06,9,3677.58
12169,C267,P10,5,629.33
12170,C105,P16,3,1045.35
12171,C440,P14,3,582.39
12172,C323,P07,3,969.02
12173,C123,P19,6,2896.53
12174,C476,P17,4,1806.5
12175,C029,P09,8,2094.45
12176,C137,P13,5,1083.03
12177,C195,P05,1,193.76
12178,C409,P05,9,2817.05
12179,C226,P10,1,145.7
12180,C332,P10,6,1918.26
12181,C170,P07,1,100.53
12182,C009,P15,3,688.62
12183,C463,P07,5,939.87
12184,C040,P15,7,3419.41
12185,C025,P03,8,3127.18
12186,C261,P19,9,2158.75
12187,C395,P10,6,822.83
12188,C443,P15,9,2760.48
12189,C226,P03,8,1483.03
12190,C472,P06,9,2831.15
12191,C124,P12,4,1736.58
12192,C463,P15,9,3116.85
12193,C038,P06,7,2474.61
12194,C328,P13,5,1582.06
12195,C251,P19,5,2354.53
12196,C389,P03,1,472.76
12197,C176,P08,2,610.18
12198,C090,P08,3,666.91
12199,C402,P20,8,2270.68
12200,C454,P15,6,1047.74
12201,C037,P04,5,1772.69
12202,C316,P19,1,300.04
12203,C176,P03,9,1271.88
12204,C461,P13,3,537.18
12205,C284,P08,3,875.56
12206,C453,P16,2,910.07
12207,C461,P13,4,1306.23
12208,C081,P03,2,745.23
12209,C114,P16,9,2120.5
12210,C040,P09,7,2299.95
12211,C301,P14,8,2231.62
12212,C224,P13,3,1090.96
12213,C318,P07,6,721.38
12214,C349,P15,6,1783.92
12215,C115,P07,1,218.4
12216,C186,P06,6,1382.84
12217,C323,P02,3,1453.1
12218,C056,P09,3,519.23
12219,C040,P17,3,673.49
12220,C354,P05,8,2431.66
12221,C040,P12,5,2226.05
12222,C347,P01,4,1066.67
12223,C461,P10,9,3577.92
12224,C237,P11,9,3982.95
12225,C289,P16,1,224.01
12226,C262,P14,2,514.2
12227,C216,P08,8,1940.98
12228,C147,P17,5,2165.71
12229,C336,P18,7,824.17
12230,C168,P12,1,223.37
12231,C092,P17,5,1858.82
12232,C353,P14,3,978.53
12233,C059,P16,2,549.03
12234,C059,P14,2,631.96
12235,C304,P09,9,1611.3
12236,C169,P04,4,1089.15
12237,C269,P11,4,1202.72
12238,C363,P06,7,3223.33
12239,C045,P15,2,408.67
12240,C345,P05,3,1341.39
12241,C181,P11,3,1073.09
12242,C170,P18,6,648.82
12243,C356,P13,3,1169.56
12244,C191,P11,5,571.1
12245,C155,P14,4,1995.81
12246,C422,P18,3,1347.16
12247,C188,P19,8,1751.5
12248,C007,P15,3,608.89
12249,C133,P09,6,1515.46
12250,C235,P08,7,1697.27
12251,C045,P20,7,1742.55
12252,C314,P01,2,454.62
12253,C249,P04,3,1045.36
12254,C499,P14,4,662.82
12255,C031,P02,7,3068.75
12256,C023,P16,2,849.92
12257,C426,P03,3,871.78
12258,C394,P08,7,3087.64
12259,C160,P06,7,1392.01
12260,C363,P16,3,321.08
12261,C437,P16,1,347.68
12262,C158,P07,3,849.49
12263,C039,P13,5,1634.33
12264,C415,P13,7,3218.15
12265,C082,P05,4,1951.88
12266,C356,P20,1,353.78
12267,C258,P18,6,2433.73
12268,C206,P15,2,267.05
12269,C077,P18,3,492.86
12270,C477,P02,4,1573.13
12271,C012,P10,6,1635.28
12272,C295,P13,6,1670.32
12273,C450,P18,7,1564.1
12274,C224,P15,5,1714.71
12275,C013,P12,7,1218.46
12276,C046,P15,2,701.53
12277,C155,P13,1,169.52
12278,C113,P18,8,1004.24
12279,C233,P15,1,232.14
12280,C017,P11,2,384.91
12281,C360,P19,6,2733.58
12282,C223,P03,1,121.98
12283,C354,P07,3,511.94
12284,C188,P14,7,2236.41
12285,C448,P14,8,2339.42
12286,C344,P13,4,473.36
12287,C365,P12,3,308.7
12288,C163,P09,1,495.23
12289,C496,P01,9,3271.8
12290,C326,P19,6,1476.97
12291,C467,P11,6,1729.04
12292,C414,P19,9,1859.58
12293,C455,P18,1,237.95
12294,C074,P12,6,2157.71
12295,C233,P01,5,2265.62
12296,C224,P19,6,1041.91
12297,C482,P20,8,3489.16
12298,C319,P17,5,743.11
12299,C412,P05,2,371.99
12300,C060,P03,2,229.74
12301,C335,P02,5,781.62
12302,C222,P03,3,1400.76
12303,C037,P08,3,851.33
12304,C477,P16,8,1048.53
12305,C278,P06,7,3387.24
12306,C196,P13,1,451.6
12307,C404,P16,5,2009.37
12308,C352,P16,9,4260.5
12309,C484,P03,4,752.21
12310,C242,P13,1,434.55
12311,C324,P14,8,3007.97
12312,C219,P08,5,2239.52
12313,C192,P12,2,837.53
12314,C017,P08,1,238.6
12315,C012,P09,3,1229.28
12316,C406,P01,9,1844.84
12317,C401,P06,1,231.44
12318,C394,P19,4,572.65
12319,C374,P11,8,3792.25
12320,C193,P11,8,1731.21
12321,C022,P13,8,2465.99
12322,C474,P11,8,2052.27
12323,C120,P18,4,1935.88
12324,C210,P15,8,1872.16
12325,C306,P01,9,3702.76
12326,C270,P07,7,3095.17
12327,C192,P13,2,548.49
12328,C175,P12,9,2261.42
12329,C285,P18,8,3192.79
12330,C204,P19,5,2325.79
12331,C164,P15,3,1205.92
12332,C251,P08,7,1335.95
12333,C227,P19,2,910.65
12334,C436,P10,3,765.1
12335,C381,P07,9,2974.43
12336,C460,P18,4,1730.3
12337,C007,P16,4,701.43
12338,C029,P20,3,1241.41
12339,C395,P06,5,1692.33
12340,C033,P09,3,1372.01
12341,C134,P13,9,1519.09
12342,C367,P08,3,804.82
12343,C079,P16,2,866.27
12344,C416,P13,5,538.46
12345,C435,P13,6,869.28
12346,C459,P17,1,496.23
12347,C058,P20,6,1272.95
12348,C471,P05,3,1470.65
12349,C026,P17,4,692.05
12350,C482,P09,6,1466.63
12351,C430,P02,8,3209.18
12352,C226,P18,9,3268.0
12353,C285,P09,6,1994.69
12354,C004,P06,7,2183.72
12355,C465,P11,5,2186.88
12356,C099,P06,9,1745.81
12357,C397,P06,4,1107.95
12358,C489,P13,6,973.09
12359,C039,P11,5,1691.88
12360,C271,P14,1,200.22
12361,C375,P02,5,1167.68
12362,C285,P08,5,1442.5
12363,C157,P03,9,996.37
12364,C075,P03,1,136.78
12365,C372,P01,5,1871.86
12366,C288,P19,7,1901.12
12367,C130,P18,6,2675.5
12368,C175,P17,6,2267.21
12369,C462,P20,7,722.68
12370,C084,P13,6,2080.11
12371,C022,P03,5,687.45
12372,C459,P01,5,2061.87
12373,C027,P04,9,4469.43
12374,C195,P13,8,2499.84
12375,C337,P17,4,1492.45
12376,C382,P11,4,779.7
12377,C236,P02,5,1375.2
12378,C440,P16,3,1327.31
12379,C092,P02,8,1335.75
12380,C477,P19,7,1443.5
12381,C021,P19,5,1390.87
12382,C303,P16,3,1154.7
12383,C464,P19,5,1251.77
12384,C357,P09,3,1413.28
12385,C443,P01,5,688.91
12386,C084,P10,1,248.32
12387,C262,P19,6,2301.49
12388,C147,P01,4,761.58
12389,C441,P02,4,1450.26
12390,C453,P16,8,1325.49
12391,C387,P12,2,244.78
12392,C257,P08,4,593.63
12393,C058,P18,2,943.99
12394,C380,P02,1,320.7
12395,C422,P13,3,1255.61
12396,C015,P06,8,1864.49
12397,C162,P06,6,2022.38
12398,C445,P09,7,2085.87
12399,C163,P16,2,956.59
12400,C320,P11,6,2394.18
12401,C497,P07,8,3137.74
12402,C281,P10,8,948.33
12403,C280,P10,4,1279.47
12404,C012,P20,6,1720.78
12405,C274,P18,5,2355.68
12406,C271,P20,9,1826.43
12407,C492,P09,8,1663.47
12408,C208,P15,2,529.08
12409,C027,P04,7,1381.44
12410,C072,P08,7,1061.71
12411,C060,P09,1,442.97
12412,C430,P13,1,323.31
12413,C473,P09,4,1778.18
12414,C145,P04,5,2162.27
12415,C093,P17,4,851.27
12416,C309,P16,7,2233.66
12417,C008,P15,3,399.86
12418,C079,P03,7,3262.71
12419,C027,P20,8,2093.64
12420,C174,P05,6,1544.82
12421,C050,P05,6,1326.61
12422,C500,P20,8,2274.12
12423,C199,P15,8,1605.63
12424,C387,P18,7,1749.59
12425,C349,P15,6,2519.87
12426,C448,P02,6,2602.21
12427,C428,P13,6,1330.04
12428,C181,P04,8,2300.85
12429,C024,P10,1,449.53
12430,C316,P13,5,605.35
12431,C378,P10,3,1366.97
12432,C387,P09,8,1501.39
12433,C404,P08,6,2228.49
12434,C046,P03,2,666.04
12435,C015,P16,7,2248.23
12436,C153,P14,7,3106.21
12437,C222,P09,5,703.14
12438,C206,P11,8,1910.49
12439,C455,P03,5,1576.51
12440,C273,P05,1,424.52
12441,C382,P10,9,1679.2
12442,C236,P13,4,1684.69
12443,C340,P04,2,519.71
12444,C228,P13,4,702.26
12445,C009,P12,9,3632.35
12446,C166,P05,2,272.72
12447,C432,P10,4,1223.63
12448,C444,P09,2,251.1
12449,C319,P20,5,1212.84
12450,C214,P07,3,1021.29
12451,C117,P02,2,644.89
12452,C386,P07,9,2356.76
12453,C344,P08,5,1358.1
12454,C072,P07,5,953.54
12455,C395,P14,1,282.35
12456,C064,P19,6,2887.81
12457,C205,P05,7,3081.27
12458,C209,P18,1,158.09
12459,C072,P20,9,1007.21
12460,C277,P12,8,3787.28
12461,C274,P17,8,2485.6
12462,C478,P13,7,2205.95
12463,C320,P02,5,2061.44
12464,C338,P13,3,677.63
12465,C366,P07,9,2634.87
12466,C495,P10,7,3412.26
12467,C095,P06,8,2950.88
12468,C166,P03,6,968.99
12469,C032,P03,5,766.45
12470,C011,P18,8,1453.65
12471,C301,P11,3,1220.05
12472,C217,P20,7,1527.06
12473,C289,P05,2,217.11
12474,C102,P19,3,1433.01
12475,C425,P19,2,335.77
12476,C392,P15,5,519.12
12477,C267,P16,7,1363.97
12478,C214,P09,1,194.01
12479,C179,P04,9,2419.22
12480,C088,P15,1,468.16
12481,C041,P12,1,451.67
12482,C401,P03,8,2262.06
12483,C076,P14,6,1586.16
12484,C377,P17,6,1932.02
12485,C046,P19,9,1776.43
12486,C160,P06,4,483.5
12487,C463,P04,8,3805.52
12488,C080,P07,4,698.72
12489,C310,P19,2,358.72
12490,C086,P17,8,2311.87
12491,C092,P16,7,2076.52
12492,C148,P15,4,429.49
12493,C161,P08,9,1432.64
12494,C202,P19,9,2261.36
12495,C424,P08,8,2987.94
12496,C416,P18,1,191.37
12497,C242,P16,7,1884.44
12498,C353,P20,5,1614.69
12499,C002,P19,7,3188.06
12500,C225,P10,9,2073.85
12501,C289,P17,2,306.85
12502,C233,P13,4,1182.84
12503,C461,P13,4,1594.75
12504,C414,P07,2,287.89
12505,C417,P10,3,809.62
12506,C077,P02,8,856.91
12507,C116,P04,9,1020.81
12508,C154,P06,6,1759.09
12509,C406,P18,2,438.56
12510,C103,P06,2,876.09
12511,C194,P17,7,2386.03
12512,C166,P14,8,2252.59
12513,C359,P11,8,2105.39
12514,C090,P19,6,1793.39
12515,C174,P02,8,929.4
12516,C122,P03,1,457.12
12517,C498,P11,9,4493.89
12518,C143,P06,1,172.59
12519,C482,P14,3,444.46
12520,C106,P19,9,1416.88
12521,C375,P16,5,1822.05
12522,C428,P07,9,3281.19
12523,C305,P08,9,3952.53
12524,C360,P19,6,2404.38
12525,C459,P20,1,279.88
12526,C317,P16,7,2416.0
12527,C451,P07,6,2251.88
12528,C123,P09,9,2745.85
12529,C390,P13,7,2031.82
12530,C009,P01,4,1432.16
12531,C262,P08,7,2260.93
12532,C073,P04,2,715.15
12533,C359,P03,6,2070.85
12534,C223,P03,6,2326.07
12535,C416,P13,2,714.24
12536,C041,P08,4,1231.59
12537,C370,P07,8,2981.75
12538,C204,P01,8,2238.34
12539,C264,P16,8,1573.35
12540,C328,P06,8,804.54
12541,C178,P07,1,323.99
12542,C348,P12,2,672.52
12543,C318,P09,4,1955.28
12544,C084,P11,9,2201.32
12545,C318,P10,3,772.96
12546,C111,P01,6,1084.32
12547,C251,P18,7,897.5
12548,C383,P04,8,3272.97
12549,C007,P05,7,1399.11
12550,C459,P09,3,1030.69
12551,C084,P17,6,2250.66
12552,C208,P03,5,1442.47
12553,C388,P16,4,1802.16
12554,C390,P05,1,277.52
12555,C314,P16,7,1497.74
12556,C022,P03,8,3667.25
12557,C410,P20,2,889.25
12558,C383,P15,7,1159.31
12559,C003,P03,6,662.31
12560,C127,P20,5,679.97
12561,C297,P14,4,858.48
12562,C188,P16,2,977.81
12563,C362,P17,6,1940.44
12564,C014,P20,5,1246.52
12565,C459,P18,2,910.97
12566,C466,P18,7,1968.78
12567,C012,P14,6,1356.57
12568,C087,P18,9,4288.39
12569,C012,P15,5,2199.04
12570,C397,P15,9,3937.21
12571,C025,P06,9,2744.23
12572,C301,P15,1,415.78
12573,C243,P18,5,858.71
12574,C122,P04,9,2963.6
12575,C147,P08,7,3454.77
12576,C055,P15,6,1298.3
12577,C238,P03,6,2506.45
12578,C356,P15,7,2073.34
12579,C173,P13,1,115.92
12580,C392,P09,4,1620.83
12581,C221,P02,1,167.43
12582,C119,P08,6,2115.54
12583,C309,P20,4,537.06
12584,C183,P17,1,478.75
12585,C288,P13,9,1950.21
12586,C307,P01,4,762.34
12587,C300,P02,6,909.93
12588,C082,P15,7,3348.81
12589,C454,P12,8,3078.09
12590,C402,P14,9,3569.98
12591,C211,P02,9,2697.86
12592,C150,P18,8,2319.13
12593,C037,P07,3,432.03
12594,C352,P06,2,647.87
12595,C312,P14,5,993.83
12596,C361,P08,1,490.86
12597,C059,P02,3,1255.9
12598,C131,P17,1,265.2
12599,C412,P05,3,481.61
12600,C202,P14,4,1656.53
12601,C243,P20,7,1041.75
12602,C035,P03,5,878.67
12603,C445,P05,5,923.04
12604,C093,P16,1,322.76
12605,C438,P18,8,3318.58
12606,C447,P17,4,902.9
12607,C207,P11,5,669.34
12608,C353,P17,2,571.63
12609,C391,P16,1,399.24
12610,C332,P02,9,1697.99
12611,C305,P04,2,375.94
12612,C350,P07,6,2873.34
12613,C213,P02,1,481.66
12614,C159,P06,1,496.19
12615,C442,P17,9,3807.57
12616,C445,P07,4,701.09
12617,C024,P05,9,1663.13
12618,C404,P05,5,1180.45
12619,C293,P20,7,1590.77
12620,C004,P16,1,482.61
12621,C220,P19,6,2493.78
12622,C364,P09,8,3116.83
12623,C382,P05,1,174.39
12624,C020,P08,9,4174.29
12625,C444,P09,3,1293.44
12626,C152,P05,1,165.46
12627,C050,P10,1,448.47
12628,C177,P02,6,1253.39
12629,C435,P09,6,794.09
12630,C096,P11,1,362.73
12631,C105,P04,3,1084.57
12632,C420,P02,7,965.81
12633,C250,P06,3,682.62
12634,C117,P14,3,1491.38
12635,C354,P01,3,1114.11
12636,C228,P18,7,2744.21
12637,C066,P07,4,740.67
12638,C335,P01,4,526.05
12639,C418,P01,3,632.28
12640,C420,P01,9,1796.03
12641,C262,P04,2,387.64
12642,C295,P04,4,708.41
12643,C426,P18,8,2639.22
12644,C243,P11,6,1387.45
12645,C371,P01,7,2996.97
12646,C186,P10,7,1215.05
12647,C246,P09,2,571.7
12648,C125,P04,4,421.85
12649,C268,P06,6,1756.04
12650,C131,P16,3,367.01
12651,C237,P02,9,4419.8
12652,C018,P18,4,1664.95
12653,C040,P10,2,592.09
12654,C021,P17,6,807.81
12655,C399,P13,1,336.98
12656,C225,P18,6,2421.03
12657,C355,P13,1,176.29
12658,C282,P17,8,2618.27
12659,C008,P05,5,2128.42
12660,C100,P11,6,2443.79
12661,C240,P07,2,842.39
12662,C478,P10,2,903.46
12663,C087,P17,9,4275.66
12664,C298,P15,3,786.63
12665,C428,P18,6,1965.05
12666,C014,P19,5,2081.32
12667,C334,P02,4,1515.42
12668,C002,P04,2,996.42
12669,C375,P03,8,843.77
12670,C293,P07,7,1694.37
12671,C325,P18,2,424.82
12672,C422,P10,6,1229.56
12673,C493,P07,8,1512.1
12674,C041,P08,7,2685.55
12675,C318,P06,1,133.9
12676,C316,P01,5,1983.22
12677,C381,P04,2,754.74
12678,C111,P14,6,1201.93
12679,C014,P17,7,1407.93
12680,C231,P20,7,2460.81
12681,C473,P18,3,1214.61
12682,C084,P11,7,3154.16
12683,C130,P14,5,2204.28
12684,C231,P09,8,3887.63
